energy,sStart,sDisc,theta,label
2.163113444645359,0.0,0.5272324050709604,1.247057286758539,Photon
0.2493191786616116,2.5,0.49241162398781047,1.246824299868813,Neutron
197.56132927921556,1.5,0.10377707496118536,2.9540425179421295,Photon
15.162770900957561,0.0,0.3486819932575668,0.6018787165850495,Photon
67.14062407189137,0.0,0.29635323774291505,0.6026631231213585,Photon
2.6895723841387076,0.0,0.5135049935881405,1.430697682635117,Pion
0.2974925982283388,0.0,0.5883702710052693,1.4244941611436817,Neutron
9.345018668336165,0.0,0.6491171097238837,2.442444646052865,Pion
6.311410273020925,0.0,0.5893280464050874,2.4436384682353216,Photon
0.8029998596617761,0.0,0.72097403422208,2.436514303768374,Photon
0.2943137124849687,0.0,0.6449218615301401,2.458198374485826,Photon
0.2375986033957293,4.0,0.5141649332175896,2.462460683665456,Photon
0.5620124609210378,0.0,0.618949276878124,2.4343543610912044,Photon
